Feat01,Feat02,Feat03,Feat04,Feat05,Feat06,Feat07,Feat08,Feat09,Feat10,Target
0,3991.328,1118.3047,19488,548.3357,173.54637,0.15511723,15.511723,0.46535167,1.2189082,232
1,3213386.5,6944.039,11632,2372.7385,475.34918,0.52708375,0.0,0.13177094,1.2525897,727
0,27862.064,1681.4467,23220,380.95276,611.85645,0.9371757,0.13388224,0.40164673,1.2495438,645
1,851.972,169.39244,8040,1391.51,204.92947,0.75861174,0.15172234,0.15172234,1.223806,268
1,34063.92,1282.7054,6912,0.0,115.36893,0.33501884,0.0,0.16750942,1.20103,144
1,1343712.4,685.96277,18496,1009.7485,175.71,0.67938715,0.13587743,0.13587743,1.2466654,578
0,698603.5,4629.613,11610,1180.339,42.513615,0.43113208,0.0,0.14371069,1.2353643,387
1,86144.26,1180.0887,14832,263.8712,195.96043,0.14242938,14.242938,0.42728814,1.2372129,412
1,2477.332,1699.0594,17040,707.7966,59.749187,0.45119742,0.15039913,0.15039913,1.2257149,284
0,3772867.5,1678.39,17388,1305.3827,623.863,0.508055,0.12701374,0.38104123,1.2594529,966
0,66193.66,2275.5378,8107,1384.5349,527.9847,0.52613664,0.0,0.13153416,1.2529314,737
1,16234.504,2591.502,0,325.55185,135.37273,0.64361084,0.16090271,0.16090271,1.2105615,184
0,100448.63,8239.317,22620,659.01746,224.43523,0.1311408,13.114079,0.39342237,1.2534989,754
1,366570.0,1541.3263,2794,0.0,46.769314,0.855551,17.11102,0.5133306,1.1958352,127
0,104271.93,2043.1311,40160,1254.7,45.68258,0.55412406,0.13853101,0.41559306,1.2428371,502
1,147996.28,1838.2024,34560,810.5998,340.2291,0.14147422,0.0,0.14147422,1.2385908,432
1,3663.242,1048.1841,5918,1113.3517,371.9081,0.41164356,0.0,0.13721451,1.2447363,538
0,30745.572,196.1912,9384,747.5961,55.31098,0.0,0.0,0.45314476,1.2247784,276
0,69468.63,11536.354,11895,2177.9255,257.9357,0.25578967,0.0,0.38368452,1.2581818,915
1,94032.45,6490.3203,35370,1382.0203,230.64243,0.40082115,13.360704,0.13360704,1.2499409,655
0,17553.36,1819.7358,15260,1190.6069,120.010864,0.54788625,0.13697156,0.41091466,1.2450869,545
0,56217.348,8866.264,119448,0.0,42.991776,0.26431698,13.215849,0.13215849,1.2520306,711
1,2009886.4,7016.6313,17928,1366.5651,484.22952,0.5252056,13.130139,0.1313014,1.2532672,747
0,659361.75,1742.911,9492,781.7314,62.974686,0.4672508,0.0,0.15575026,1.2179949,226
1,163673.44,364.19153,4998,185.4481,11.366518,0.17303662,0.17303662,0.51910985,1.193056,119
0,2559387.0,3332.7937,0,567.49976,188.32571,0.37966335,0.0,0.12655444,1.2601156,994
1,130053.13,6211.323,23580,2242.8552,48.009403,0.2608597,13.042985,0.39128953,1.2545246,786
1,5035.03,5735.1636,22635,179.4213,170.40424,0.830957,13.849283,0.13849284,1.2428921,503
0,63379.535,3245.7322,22104,227.7784,246.46233,0.14865804,14.865804,0.14865804,1.2282268,307
0,26650.008,8664.751,31122,0.0,320.66272,0.39051777,0.1301726,0.39051777,1.2548957,798
1,166020.1,4640.0986,9826,240.4163,461.6704,0.4076323,0.0,0.4076323,1.2466654,578
1,1106994.2,1748.3859,34560,763.67535,12.094475,0.15008344,15.008344,0.4502503,1.2261704,288
0,47965.5,4765.611,17100,0.0,259.1889,0.13960017,0.13960017,0.41880053,1.2412945,475
0,48125.406,5821.8706,55445,350.47397,593.9745,0.1290529,0.1290529,0.38715875,1.2565111,853
0,1068.672,2685.316,21120,787.98987,149.14742,0.29139096,0.0,0.43708643,1.2325009,352
1,109091.75,5530.5977,5726,1152.7537,262.26294,0.8554667,14.257779,0.42773336,1.2369988,409
1,2297003.8,3878.8691,7952,802.56586,462.76907,0.41617015,0.13872339,0.13872339,1.2425596,497
0,55131.23,11938.851,16940,388.48422,7.880967,0.13078067,13.078066,0.39234197,1.2540184,770
0,17746.432,589.0721,0,237.58788,64.01732,0.34176174,0.17088087,0.5126426,1.196166,128
1,71561.555,3920.7307,53460,859.7709,419.30087,0.4174663,13.915544,0.4174663,1.2419362,486
0,172420.52,13130.921,39159,1494.009,645.1727,0.39828292,0.13276097,0.39828292,1.2511615,687
0,95597.57,1268.4568,6336,2040.0,453.94064,0.6797073,0.13594146,0.13594146,1.246573,576
0,32183.58,1850.781,10296,1147.993,46.059387,0.0,16.77052,0.1677052,1.2007476,143
1,86438.21,3559.86,8333,987.4011,613.9359,0.5359754,0.13399385,0.13399385,1.2493827,641
0,26867.412,1945.6996,23025,525.64246,247.98814,0.4459741,0.0,0.14865804,1.2282268,307
1,345264.22,102.64865,14508,562.09607,114.38522,0.2857577,0.0,0.14287885,1.2365644,403
0,1750.32,3367.9106,5070,434.46518,374.43164,0.5742055,14.355139,0.43065414,1.2355942,390
0,180956.16,4618.9844,36864,2078.461,375.8323,0.13082516,13.082516,0.13082516,1.2539543,768
1,12292.005,2567.9897,12324,369.4753,93.21771,0.7730293,0.0,0.15460587,1.219646,237
1,98057.56,2039.4178,25275,440.58142,303.98032,0.7331289,0.14662579,0.43987736,1.2311587,337
0,2854548.5,9757.186,88320,1152.597,111.969955,0.511223,12.780576,0.38341728,1.2583103,920
1,3925702.8,2618.3755,60656,1314.1202,182.2179,0.12831262,0.0,0.12831262,1.2575791,892
0,489070.66,327.25433,9460,1180.339,115.60627,0.4880037,0.0,0.1626679,1.2080148,172
0,2546157.0,7959.837,14705,1647.0094,746.7739,0.5152827,0.0,0.386462,1.2568461,865
0,827809.4,649.7527,15168,977.7014,292.6175,0.5920889,0.14802222,0.14802222,1.2291441,316
1,6476.316,5546.6426,31296,1000.7357,697.02374,0.38044465,0.0,0.38044465,1.2597399,978
0,5331.744,1780.9327,13090,246.1463,46.884617,0.48145527,0.0,0.48145527,1.211164,187
1,58713.203,10779.922,33864,1514.8545,718.9994,0.63261133,12.652226,0.12652226,1.260162,996
0,461063.16,337.0983,1353,499.07416,92.276695,0.17205235,0.0,0.17205235,1.194476,123
1,67491.87,562.462,14640,796.64545,238.0529,0.46173963,0.0,0.1539132,1.2206452,244
0,12159.18,3386.6274,8010,632.8507,407.05466,0.28176656,0.14088328,0.14088328,1.2394434,445
1,123771.75,1554.4517,34782,826.4333,55.708126,0.13760456,13.760457,0.4128137,1.2441736,527
0,1299.87,1537.4177,9126,1147.2794,108.22075,0.30982193,15.4910965,0.4647329,1.2192057,234
0,13171.73,7245.8477,14640,296.37814,488.82138,0.1348898,0.1348898,0.4046694,1.2480901,610
1,133699.38,6065.333,40352,779.98975,69.100845,0.13064803,0.13064803,0.13064803,1.2542098,776
1,1640.958,1653.3912,4230,534.3454,21.597563,0.33620453,16.810226,0.5043068,1.2001747,141
1,764.181,2889.4524,22410,1499.0747,190.57874,0.15343417,0.15343417,0.46030253,1.2213364,249
0,109928.5,9536.256,26070,530.6185,491.0326,0.38623247,0.0,0.12874416,1.2569565,869
1,21237.217,1938.1128,16848,741.8679,222.88673,0.5932075,0.14830187,0.4449056,1.2287407,312
0,467527.25,2875.556,25776,856.26166,667.5471,0.13203621,13.203621,0.39610863,1.252207,716
0,205846.61,442.17703,0,406.6645,353.56625,0.13385448,0.13385448,0.13385448,1.2495838,646
1,289243.0,1621.0074,0,109.39835,162.5451,1.1233956,16.048508,0.16048509,1.211164,187
0,23449.305,913.74713,0,761.6824,117.80535,0.64305,16.07625,0.48228753,1.2107638,185
1,155082.92,1343.2474,17043,242.08263,80.69378,0.2984877,0.14924385,0.14924385,1.2273817,299
1,29960.932,3444.9622,17325,182.38422,2.4147224,0.6208849,0.15522122,0.15522122,1.2187581,231
1,87297.586,12315.084,36516,294.33994,610.824,0.52814484,0.0,0.13203621,1.252207,716
1,877.877,5597.1167,47358,1154.9532,780.6564,0.25718486,0.0,0.12859243,1.2571753,877
0,487426.38,2756.0718,17056,1075.7249,562.0936,0.40073946,13.357982,0.40073946,1.2499801,656
1,6180.174,11757.139,15288,378.5829,88.439026,0.40231898,13.410633,0.13410632,1.2492205,637
0,1033837.75,3849.5217,17136,1570.8545,224.98042,0.13955921,0.0,0.4186776,1.2413536,476
0,35675.53,2594.9424,14340,2077.0051,193.69464,0.69738793,0.0,0.13947758,1.2414714,478
0,35733.72,7249.71,9240,847.78534,388.56952,0.5338857,0.0,0.40041432,1.2501365,660
1,55236.984,7254.251,57890,977.75867,232.02437,0.5182821,12.957052,0.38871157,1.2557642,827
0,54187.363,2795.2642,0,1340.4093,446.37195,0.41009614,0.13669871,0.13669871,1.2454805,553
1,14187.129,1807.9696,2717,607.18695,119.10658,0.94602394,15.767066,0.15767066,1.2152244,209
1,1211.76,2319.1873,11016,176.36327,166.21419,1.0979912,0.1568559,0.1568559,1.2163998,216
1,585187.06,7973.942,40390,576.49976,548.1302,0.27181882,0.0,0.13590941,1.2466192,577
0,47650.68,8976.421,42525,399.63107,135.66362,0.3821079,0.12736931,0.3821079,1.25894,945
0,911114.25,1064.9321,5170,910.5383,19.377987,0.2796134,13.980671,0.1398067,1.2409966,470
1,36747.492,4383.3174,12068,269.88702,385.9386,0.5660825,0.0,0.14152062,1.238524,431
1,70180.11,2629.2856,62320,781.496,201.29518,0.26116443,0.0,0.39174664,1.2543048,779
0,77705.59,1033.8009,0,3437.8691,134.60185,0.80429983,0.0,0.40214992,1.2493018,639
0,15521.22,8459.826,24570,628.8561,451.4727,0.40696663,13.565555,0.13565554,1.2469854,585
1,106453.12,8472.442,18072,905.5479,25.992868,0.13116363,13.116362,0.39349085,1.2534659,753
1,6838.92,2099.307,20410,3334.1243,409.63785,0.26090303,13.045151,0.13045152,1.2544934,785
1,158831.38,8792.08,53592,2010.8021,563.876,0.12716493,0.12716493,0.3814948,1.2592348,957
0,23663.244,6387.9854,47754,1514.249,467.3232,0.13104986,0.13104986,0.39314958,1.25363,758
0,20252.76,260.11365,3206,514.51337,55.541515,0.7771551,15.543102,0.46629307,1.2184554,229
1,1131.02,2898.298,11130,781.38336,162.61287,0.30396384,0.0,0.45594576,1.2234315,265
0,1929.84,6571.4146,21760,625.84344,139.86372,0.5317669,13.294172,0.13294172,1.2509006,680
1,841031.5,1522.7799,3472,629.92065,91.26491,0.4605869,0.15352897,0.15352897,1.2211995,248
1,100.1,1124.2467,9800,748.3315,24.208893,0.29163307,14.581653,0.43744957,1.2323263,350
1,39971.58,17470.246,54592,1518.7205,171.52542,0.5162116,0.0,0.1290529,1.2565111,853
1,289733.28,13083.073,0,832.4662,252.38348,0.52312267,13.078066,0.13078067,1.2540184,770
1,102661.02,12558.687,42796,1032.7672,456.3955,0.38895592,12.965198,0.38895592,1.2556468,823
0,97907.96,6338.261,21420,1015.3896,292.97574,0.52834,0.0,0.132085,1.2521367,714
0,806.52,3993.9722,33840,1387.4869,141.61781,0.41942012,13.980671,0.1398067,1.2409966,470
1,69797.375,719.0585,23328,468.0,203.76364,0.14747645,0.14747645,0.14747645,1.2299315,324
1,21230.748,1056.5522,18648,674.28186,296.66223,0.2818559,0.14092796,0.14092796,1.2393789,444
1,6758.631,6861.644,66804,1778.8761,522.7154,0.25710955,0.12855478,0.12855478,1.2572297,879
1,2139844.5,3477.8408,0,1405.4625,583.7147,0.26732332,0.0,0.13366166,1.2498621,653
0,81346.08,2763.632,6465,664.3373,298.456,0.28304124,14.152062,0.14152062,1.238524,431
1,177774.22,184.07036,2064,511.4802,146.80063,0.8133395,0.0,0.4880037,1.2080148,172
1,10458.36,1298.0817,54720,286.49606,547.9016,0.544541,0.13613525,0.40840572,1.2462934,570
0,37466.01,8485.854,31620,596.86847,90.73948,0.27520913,13.760457,0.4128137,1.2441736,527
0,3544312.8,30.801756,34188,1114.9888,17.39705,0.3918782,0.0,0.3918782,1.2542415,777
1,158570.02,7636.584,12584,1120.0571,917.4227,0.38094115,0.12698038,0.38094115,1.2595011,968
1,106524.99,6161.7344,27621,405.03333,797.3137,0.5174762,12.936905,0.38810715,1.256055,837
1,6940.824,5789.2153,22412,290.64755,122.16649,0.28304124,14.152062,0.14152062,1.238524,431
0,10306.296,6362.19,8580,878.7491,820.14545,0.38686696,0.0,0.12895565,1.2566514,858
1,3560586.0,375.11096,29988,317.47913,245.77336,0.77669567,12.944927,0.12944928,1.2559392,833
0,209413.81,276.16547,5187,345.97687,97.928345,0.16976923,16.976923,0.5093077,1.1977699,133
0,9191.82,3006.2744,32985,0.0,686.79236,0.26325676,0.13162838,0.13162838,1.2527955,733
1,51100.434,9029.044,0,890.9545,525.6234,0.256997,12.84985,0.38549548,1.2573109,882
1,1506853.2,6702.9917,27768,1280.7998,340.17288,0.2642679,0.13213395,0.39640185,1.252066,712
0,3965411.8,12421.091,22680,491.85364,366.20486,0.3821079,0.12736931,0.3821079,1.25894,945
0,16066.512,1560.8357,10780,140.0,155.66307,0.63713396,0.15928349,0.47785047,1.2128975,196
0,79229.47,6864.5264,64158,376.1981,413.1376,0.13433401,13.433401,0.40300202,1.2488921,629
0,37394.41,3159.6047,15696,867.9908,164.17233,0.29455253,14.727627,0.44182882,1.2302203,327
0,36327.72,4989.7305,24528,627.8535,3.8024805,0.0,0.14119868,0.14119868,1.2389884,438
1,988217.7,1972.4076,31076,598.57166,105.039116,0.42107135,14.035711,0.42107135,1.2402025,457
1,607339.6,1185.2399,7392,243.72115,85.20077,0.6082772,0.0,0.4562079,1.2233055,264
0,205878.75,17433.04,65100,2073.7212,356.6411,0.25525883,12.762941,0.38288823,1.2585647,930
0,412.896,1526.6344,22080,306.93323,140.76645,0.14475796,0.0,0.43427387,1.2338535,368
1,29362.08,5890.2173,5695,988.3623,289.00153,0.29350773,0.14675386,0.4402616,1.230974,335
0,910686.1,281.70358,25650,1097.3263,125.809,0.30063936,15.031967,0.45095903,1.2258296,285
1,1272.612,1528.3232,24880,1269.7339,130.70723,0.14837252,0.14837252,0.14837252,1.2286388,311
0,8938.512,6824.1685,35640,1074.5864,99.4195,0.12833108,0.0,0.38499326,1.2575524,891
0,46807.035,7360.954,23698,3564.1023,82.000595,0.7950405,0.0,0.39752024,1.2515283,697
0,4657.719,8296.028,35061,419.7666,5.9492292,0.5127362,0.0,0.38455212,1.2577646,899
0,2796805.0,3388.8938,14192,1697.6051,118.60362,0.6420261,0.12840523,0.38521567,1.2574455,887
0,1540.11,1584.4216,2730,307.2133,94.89728,0.79706687,0.0,0.4782401,1.2127101,195
1,3047216.5,5998.289,18380,1182.2855,587.4263,0.6391176,12.782352,0.12782352,1.2582847,919
0,705393.94,462.96808,24480,1251.6869,49.48266,0.39882517,0.13294172,0.39882517,1.2509006,680
1,100531.03,8488.974,8483,335.07462,346.49097,0.8318769,13.8646145,0.41593844,1.2426709,499
1,2586.584,629.8932,6384,358.80914,29.659508,0.15189497,0.15189497,0.45568493,1.2235569,266
0,1260.534,2577.0703,34432,603.0655,530.5636,0.41164356,0.13721451,0.41164356,1.2447363,538
1,145394.88,1277.0404,6346,465.22253,136.50664,0.16345227,0.0,0.16345227,1.2068833,167
0,21392.8,11.53885,4862,896.86957,91.51252,0.0,0.0,0.5031156,1.2007476,143
1,4926.768,2380.7134,5160,318.01886,482.97534,0.27601027,0.13800514,0.13800514,1.2435957,516
1,59409.504,2413.6992,17784,1815.1033,206.44142,0.42120084,0.14040028,0.42120084,1.2401402,456
1,66444.84,1136.4984,0,797.1449,428.1228,0.6372771,12.7455435,0.3823663,1.2588158,940
0,613679.2,1712.4277,27030,3001.6663,450.64157,0.25629508,0.12814754,0.12814754,1.2578173,901
1,25451.713,4880.575,0,288.0,562.06335,0.13594146,0.13594146,0.40782437,1.246573,576
1,1000763.44,624.83545,20384,831.55756,86.316826,0.43033817,0.14344606,0.43033817,1.2357461,392
0,75080.016,2586.9844,12896,445.42114,280.32138,0.41628647,0.13876216,0.13876216,1.2425035,496
1,41522.625,3978.9448,3839,336.26776,237.21172,0.43763217,14.587739,0.14587739,1.2322384,349
0,589173.56,8689.846,19480,686.5974,892.7414,0.25376165,0.12688082,0.38064247,1.2596447,974
1,91904.67,3802.0173,37296,516.1395,538.0462,0.1333104,0.1333104,0.1333104,1.2503687,666
1,100997.95,1927.7594,8816,1033.9517,378.6058,0.2801166,0.1400583,0.42017487,1.2406336,464
0,131980.98,5277.849,38896,932.7443,290.84503,0.81642216,13.607037,0.40821108,1.246387,572
1,125316.18,2950.347,40880,1486.0182,695.12354,0.6584974,0.0,0.13169947,1.2526928,730
1,3562887.8,11805.221,72240,1201.9983,685.069,0.6405557,0.0,0.12811114,1.2578697,903
1,60844.61,1496.1245,17460,0.0,15.693499,0.31908828,15.954413,0.4786324,1.2125216,194
0,2729.76,69.653496,1430,692.21387,69.18099,0.35084763,17.542381,0.52627146,1.189612,110
0,40898.484,6739.2437,6870,856.03735,439.66092,0.28062814,0.14031407,0.14031407,1.2402647,458
0,868868.25,1082.3309,19824,798.2481,191.36707,0.0,0.0,0.13223238,1.251924,708
0,100758.375,6841.009,29772,1725.4564,138.594,0.38871157,0.12957053,0.38871157,1.2557642,827
1,632.808,4924.779,17766,0.0,365.0089,0.28379372,0.14189686,0.4256906,1.2379812,423
1,27817.219,3501.6335,57780,0.0,317.95233,0.0,0.13396586,0.40189758,1.2494231,642
1,1203.95,1387.5717,28050,469.04156,227.61252,0.27360088,0.0,0.4104013,1.2453338,550
1,42481.91,9593.236,93360,1087.8134,737.47516,0.39181235,0.13060412,0.13060412,1.2542732,778
0,7073.836,4160.0396,17370,1100.2255,98.026596,0.14376414,0.0,0.43129244,1.2352872,386
0,1734398.9,4275.698,26880,348.39633,193.60046,0.8522419,0.0,0.14204031,1.2377741,420
1,534361.8,387.94794,9510,249.26291,290.03067,0.4438591,0.0,0.14795303,1.229244,317
1,96013.5,5363.7944,36000,380.13156,192.2124,0.69303834,13.860766,0.415823,1.2427264,500
1,70436.52,2701.3745,2772,759.84735,72.94803,0.0,0.15902632,0.47707897,1.2132685,198
1,1464414.9,14020.117,13040,1084.8318,289.3519,0.12981638,0.0,0.38944915,1.2554096,815
0,10965.24,1684.5745,2769,656.75336,37.0296,0.15720077,0.0,0.15720077,1.2159023,213
0,768581.5,2022.759,14160,412.21353,78.44837,0.4486333,14.954444,0.4486333,1.226948,295
1,25792.271,2940.473,11628,1449.5682,56.27758,0.15553683,15.553682,0.46661046,1.2183028,228
1,139536.84,4038.5159,9801,716.3909,42.65395,0.38499326,0.0,0.38499326,1.2575524,891
1,667696.4,4421.9995,30208,1042.8269,116.4892,0.9780663,0.13972376,0.41917127,1.2411163,472
1,1793.792,533.2203,3120,461.51056,78.72512,0.6311599,0.15778998,0.47336993,1.2150522,208
1,33935.902,5724.9033,38324,977.3188,689.71423,0.26306832,13.153416,0.39460248,1.2529314,737
0,44337.15,8577.934,24804,1364.9381,123.65198,0.530839,13.270975,0.13270976,1.2512354,689
0,90136.53,5551.705,32040,1075.8462,378.58994,0.7044164,14.088328,0.42264986,1.2394434,445
0,5730.318,4070.9958,57882,651.5121,62.545208,0.12859243,0.0,0.12859243,1.2571753,877
0,120272.06,4126.0347,14880,1228.3452,715.77545,0.5063469,0.0,0.37976015,1.260069,992
1,31477.248,2284.2869,17280,411.51428,99.24686,0.78427947,15.68559,0.1568559,1.2163998,216
0,8257.667,7.1111894,4318,270.46628,78.58316,0.6844408,0.0,0.1711102,1.1958352,127
0,859.32,7613.7646,22134,382.72052,214.84047,0.13371648,0.0,0.40114945,1.2497829,651
1,240.394,4523.5874,24530,337.89938,322.9645,0.14083874,0.0,0.42251623,1.2395077,446
0,98824.08,2539.8323,8177,1128.5942,618.25055,0.40300202,0.0,0.13433401,1.2488921,629
0,3316.335,210.7344,10908,1044.4137,288.0577,0.74474216,14.894844,0.14894843,1.2278079,303
1,152991.12,5967.586,0,0.0,68.19356,0.13008793,13.008792,0.39026377,1.2550179,802
0,24537.348,1881.828,39300,674.02374,77.34107,0.14339365,0.0,0.43018094,1.2358217,393
0,7413.12,1873.6201,5760,1272.7922,266.62006,0.30016688,0.0,0.4502503,1.2261704,288
0,58827.055,2306.5815,0,0.0,145.9424,0.6058661,0.0,0.15146652,1.224175,271
0,27448.871,3941.4365,4498,483.62796,94.27086,0.43818402,0.14606133,0.14606133,1.231973,346
0,212478.75,11175.301,0,271.34665,522.7691,0.25600508,12.800254,0.12800254,1.2580264,909
0,111463.7,5114.877,28188,1645.007,476.7697,0.27557063,0.13778532,0.41335595,1.2439128,522
1,1567979.6,7809.792,23044,688.5114,60.41805,0.38895592,12.965198,0.12965198,1.2556468,823
1,277444.75,8678.643,6524,345.39252,336.0105,0.0,13.997396,0.13997397,1.2407553,466
0,2637406.5,3208.4395,12360,861.162,603.6895,0.25926313,0.12963156,0.3888947,1.2556763,824
1,3042.732,2845.291,6216,273.927,200.51796,0.70463973,14.092794,0.14092796,1.2393789,444
1,162989.86,1002.2145,2360,651.76685,23.703625,0.86644834,0.0,0.51986897,1.1926908,118
0,941917.6,17535.445,65310,1221.802,418.56857,0.5103079,12.757697,0.3827309,1.2586404,933
1,5472.522,427.08203,12948,2008.4323,348.14816,0.5547389,0.13868472,0.41605413,1.2426153,498
0,43584.09,7278.8906,16452,0.0,248.28963,0.42107135,0.1403571,0.42107135,1.2402025,457
1,1450238.2,1790.6165,38925,1323.4897,361.8879,0.386462,0.0,0.12882067,1.2568461,865
0,136375.1,14284.001,20306,1336.7603,437.28506,0.1277526,12.77526,0.1277526,1.258387,923
0,8751.6,257.38486,10920,205.23158,63.105175,0.511288,17.042934,0.511288,1.1968175,130
0,1205.6,2317.6184,6800,905.0967,76.6292,0.0,15.877256,0.15877256,1.2136346,200
0,5020.587,11847.873,29133,1229.9086,275.7955,0.0,0.1313014,0.1313014,1.2532672,747
1,271591.3,10711.264,14700,2754.8357,611.03156,0.2535641,0.0,0.12678204,1.2597872,980
0,4016697.8,4090.9536,48450,1109.5945,804.5321,0.509135,0.0,0.3818513,1.2590634,950
0,112614.85,4673.266,20454,1875.7865,366.9887,0.6955782,0.0,0.13911565,1.2419935,487
0,971747.25,7226.367,42420,1460.6934,183.36424,0.8305006,0.13841677,0.13841677,1.2430018,505
1,5545.001,1390.6766,15190,147.3092,68.89657,0.62696934,0.15674233,0.15674233,1.2165637,217
0,247485.16,9934.081,31140,1058.7917,662.93756,0.386462,12.882067,0.386462,1.2568461,865
1,211877.52,487.91876,28595,0.0,160.41138,0.1490955,14.909551,0.44728652,1.2275957,301
1,126012.98,5920.878,34800,861.62634,701.5996,0.2636376,0.1318188,0.39545637,1.2525207,725
1,128821.305,14700.655,49623,1684.4192,635.14264,0.0,0.12689736,0.3806921,1.2596208,973
1,377426.5,2124.867,20000,505.96442,98.43329,0.30667976,0.0,0.15333988,1.2214724,250
1,148899.7,2210.9404,19344,757.21594,426.60614,0.13876216,0.0,0.41628647,1.2425035,496
0,180111.16,8653.233,44408,1402.7174,229.45738,0.2580668,0.1290334,0.1290334,1.2565392,854
